ID_UCH_VOST_POL,NAME_BEGIN_VOST_UCH,ESR_BEGIN_VOST_UCH,DOR_BEGIN_VOST_UCH,OKATO_BEGIN_VOST_UCH_NAME,X_BEG_VOST_UCH,Y_BEG_VOST_UCH,NAME_END_VOST_UCH,ESR_END_VOST_UCH,DOR_END_VOST_UCH,OKATO_END_VOST_UCH_NAME,X_END_VOST_UCH,Y_END_VOST_UCH,NUM_CNSI_MELK_SET,NAME_BEGIN_MELK_SET,ESR_BEGIN_MELK_SET,DOR_BEGIN_MELK_SET,OKATO_BEGIN_MELK_SET_NAME,NAME_END_MELK_SET,ESR_END_MELK_SET,DOR_END_MELK_SET,OKATO_END_MELK_SET_NAME
1,ТАЙШЕТ,92000,92,Иркутская область,4623.40044137749,-1690.26383585347,ЛЕНА-ВОСТОЧНАЯ,92780,92,Иркутская область,5119.00599848585,-1800.8978618796,1,ТАЙШЕТ,92000,92,Иркутская область,ПЕРВОМАЙСКАЯ,92327,92,Иркутская область
1,ТАЙШЕТ,92000,92,Иркутская область,4623.40044137749,-1690.26383585347,ЛЕНА-ВОСТОЧНАЯ,92780,92,Иркутская область,5119.00599848585,-1800.8978618796,2,ПЕРВОМАЙСКАЯ,92327,92,Иркутская область,АКУЛЬШЕТ,92004,92,Иркутская область
1,ТАЙШЕТ,92000,92,Иркутская область,4623.40044137749,-1690.26383585347,ЛЕНА-ВОСТОЧНАЯ,92780,92,Иркутская область,5119.00599848585,-1800.8978618796,3,АКУЛЬШЕТ,92004,92,Иркутская область,ОСТ. ПУНКТ № 2,92326,92,Иркутская область
1,ТАЙШЕТ,92000,92,Иркутская область,4623.40044137749,-1690.26383585347,ЛЕНА-ВОСТОЧНАЯ,92780,92,Иркутская область,5119.00599848585,-1800.8978618796,4,ОСТ. ПУНКТ № 2,92326,92,Иркутская область,ОСТ. ПУНКТ 24 КМ,92321,92,Иркутская область
1,ТАЙШЕТ,92000,92,Иркутская область,4623.40044137749,-1690.26383585347,ЛЕНА-ВОСТОЧНАЯ,92780,92,Иркутская область,5119.00599848585,-1800.8978618796,5,ОСТ. ПУНКТ 24 КМ,92321,92,Иркутская область,КОСТОМАРОВО,92322,92,Иркутская область
1,ТАЙШЕТ,92000,92,Иркутская область,4623.40044137749,-1690.26383585347,ЛЕНА-ВОСТОЧНАЯ,92780,92,Иркутская область,5119.00599848585,-1800.8978618796,6,КОСТОМАРОВО,92322,92,Иркутская область,ОСТ. ПУНКТ 38 КМ,92324,92,Иркутская область
1,ТАЙШЕТ,92000,92,Иркутская область,4623.40044137749,-1690.26383585347,ЛЕНА-ВОСТОЧНАЯ,92780,92,Иркутская область,5119.00599848585,-1800.8978618796,7,ОСТ. ПУНКТ 38 КМ,92324,92,Иркутская область,ОСТ. ПУНКТ 45 КМ,92325,92,Иркутская область
1,ТАЙШЕТ,92000,92,Иркутская область,4623.40044137749,-1690.26383585347,ЛЕНА-ВОСТОЧНАЯ,92780,92,Иркутская область,5119.00599848585,-1800.8978618796,8,ОСТ. ПУНКТ 45 КМ,92325,92,Иркутская область,ТОПОРОК,92330,92,Иркутская область
1,ТАЙШЕТ,92000,92,Иркутская область,4623.40044137749,-1690.26383585347,ЛЕНА-ВОСТОЧНАЯ,92780,92,Иркутская область,5119.00599848585,-1800.8978618796,9,ТОПОРОК,92330,92,Иркутская область,ОСТ. ПУНКТ 53 КМ,92331,92,Иркутская область
1,ТАЙШЕТ,92000,92,Иркутская область,4623.40044137749,-1690.26383585347,ЛЕНА-ВОСТОЧНАЯ,92780,92,Иркутская область,5119.00599848585,-1800.8978618796,10,ОСТ. ПУНКТ 53 КМ,92331,92,Иркутская область,НЕВЕЛЬСКАЯ,92347,92,Иркутская область
1,ТАЙШЕТ,92000,92,Иркутская область,4623.40044137749,-1690.26383585347,ЛЕНА-ВОСТОЧНАЯ,92780,92,Иркутская область,5119.00599848585,-1800.8978618796,11,НЕВЕЛЬСКАЯ,92347,92,Иркутская область,ОСТ. ПУНКТ 64 КМ,92344,92,Иркутская область
1,ТАЙШЕТ,92000,92,Иркутская область,4623.40044137749,-1690.26383585347,ЛЕНА-ВОСТОЧНАЯ,92780,92,Иркутская область,5119.00599848585,-1800.8978618796,12,ОСТ. ПУНКТ 64 КМ,92344,92,Иркутская область,ОСТ. ПУНКТ № 6,92342,92,Иркутская область
1,ТАЙШЕТ,92000,92,Иркутская область,4623.40044137749,-1690.26383585347,ЛЕНА-ВОСТОЧНАЯ,92780,92,Иркутская область,5119.00599848585,-1800.8978618796,13,ОСТ. ПУНКТ № 6,92342,92,Иркутская область,РАЗЪЕЗД № 7,92343,92,Иркутская область
1,ТАЙШЕТ,92000,92,Иркутская область,4623.40044137749,-1690.26383585347,ЛЕНА-ВОСТОЧНАЯ,92780,92,Иркутская область,5119.00599848585,-1800.8978618796,14,РАЗЪЕЗД № 7,92343,92,Иркутская область,ОСТ. ПУНКТ 93 КМ,92346,92,Иркутская область
1,ТАЙШЕТ,92000,92,Иркутская область,4623.40044137749,-1690.26383585347,ЛЕНА-ВОСТОЧНАЯ,92780,92,Иркутская область,5119.00599848585,-1800.8978618796,15,ОСТ. ПУНКТ 93 КМ,92346,92,Иркутская область,ПАРЧУМ,92350,92,Иркутская область
1,ТАЙШЕТ,92000,92,Иркутская область,4623.40044137749,-1690.26383585347,ЛЕНА-ВОСТОЧНАЯ,92780,92,Иркутская область,5119.00599848585,-1800.8978618796,16,ПАРЧУМ,92350,92,Иркутская область,ОСТ. ПУНКТ 104 КМ,92351,92,Иркутская область
1,ТАЙШЕТ,92000,92,Иркутская область,4623.40044137749,-1690.26383585347,ЛЕНА-ВОСТОЧНАЯ,92780,92,Иркутская область,5119.00599848585,-1800.8978618796,17,ОСТ. ПУНКТ 104 КМ,92351,92,Иркутская область,РАЗЪЕЗД № 9,92360,92,Иркутская область
1,ТАЙШЕТ,92000,92,Иркутская область,4623.40044137749,-1690.26383585347,ЛЕНА-ВОСТОЧНАЯ,92780,92,Иркутская область,5119.00599848585,-1800.8978618796,18,РАЗЪЕЗД № 9,92360,92,Иркутская область,ОСТ. ПУНКТ 109 КМ,92361,92,Иркутская область
1,ТАЙШЕТ,92000,92,Иркутская область,4623.40044137749,-1690.26383585347,ЛЕНА-ВОСТОЧНАЯ,92780,92,Иркутская область,5119.00599848585,-1800.8978618796,19,ОСТ. ПУНКТ 109 КМ,92361,92,Иркутская область,НОВОЧУНКА,92370,92,Иркутская область
1,ТАЙШЕТ,92000,92,Иркутская область,4623.40044137749,-1690.26383585347,ЛЕНА-ВОСТОЧНАЯ,92780,92,Иркутская область,5119.00599848585,-1800.8978618796,20,НОВОЧУНКА,92370,92,Иркутская область,ОСТ. ПУНКТ 119 КМ,92362,92,Иркутская область
1,ТАЙШЕТ,92000,92,Иркутская область,4623.40044137749,-1690.26383585347,ЛЕНА-ВОСТОЧНАЯ,92780,92,Иркутская область,5119.00599848585,-1800.8978618796,21,ОСТ. ПУНКТ 119 КМ,92362,92,Иркутская область,РАЗЪЕЗД 123 КМ,92371,92,Иркутская область
1,ТАЙШЕТ,92000,92,Иркутская область,4623.40044137749,-1690.26383585347,ЛЕНА-ВОСТОЧНАЯ,92780,92,Иркутская область,5119.00599848585,-1800.8978618796,22,РАЗЪЕЗД 123 КМ,92371,92,Иркутская область,ОСТ. ПУНКТ 125 КМ,92372,92,Иркутская область
1,ТАЙШЕТ,92000,92,Иркутская область,4623.40044137749,-1690.26383585347,ЛЕНА-ВОСТОЧНАЯ,92780,92,Иркутская область,5119.00599848585,-1800.8978618796,23,ОСТ. ПУНКТ 125 КМ,92372,92,Иркутская область,СОСНОВЫЕ РОДНИКИ,92380,92,Иркутская область
1,ТАЙШЕТ,92000,92,Иркутская область,4623.40044137749,-1690.26383585347,ЛЕНА-ВОСТОЧНАЯ,92780,92,Иркутская область,5119.00599848585,-1800.8978618796,24,СОСНОВЫЕ РОДНИКИ,92380,92,Иркутская область,ОСТ. ПУНКТ 136 КМ,92381,92,Иркутская область
1,ТАЙШЕТ,92000,92,Иркутская область,4623.40044137749,-1690.26383585347,ЛЕНА-ВОСТОЧНАЯ,92780,92,Иркутская область,5119.00599848585,-1800.8978618796,25,ОСТ. ПУНКТ 136 КМ,92381,92,Иркутская область,ЧУНА,92390,92,Иркутская область
1,ТАЙШЕТ,92000,92,Иркутская область,4623.40044137749,-1690.26383585347,ЛЕНА-ВОСТОЧНАЯ,92780,92,Иркутская область,5119.00599848585,-1800.8978618796,26,ЧУНА,92390,92,Иркутская область,ДЕПО,92391,92,Иркутская область
1,ТАЙШЕТ,92000,92,Иркутская область,4623.40044137749,-1690.26383585347,ЛЕНА-ВОСТОЧНАЯ,92780,92,Иркутская область,5119.00599848585,-1800.8978618796,27,ДЕПО,92391,92,Иркутская область,ОСТ. ПУНКТ 153 КМ,92392,92,Иркутская область
1,ТАЙШЕТ,92000,92,Иркутская область,4623.40044137749,-1690.26383585347,ЛЕНА-ВОСТОЧНАЯ,92780,92,Иркутская область,5119.00599848585,-1800.8978618796,28,ОСТ. ПУНКТ 153 КМ,92392,92,Иркутская область,ИЗЫКАН,92400,92,Иркутская область
1,ТАЙШЕТ,92000,92,Иркутская область,4623.40044137749,-1690.26383585347,ЛЕНА-ВОСТОЧНАЯ,92780,92,Иркутская область,5119.00599848585,-1800.8978618796,29,ИЗЫКАН,92400,92,Иркутская область,ОСТ. ПУНКТ 155 КМ,92401,92,Иркутская область
1,ТАЙШЕТ,92000,92,Иркутская область,4623.40044137749,-1690.26383585347,ЛЕНА-ВОСТОЧНАЯ,92780,92,Иркутская область,5119.00599848585,-1800.8978618796,30,ОСТ. ПУНКТ 155 КМ,92401,92,Иркутская область,ОСТ. ПУНКТ 157 КМ,92402,92,Иркутская область
1,ТАЙШЕТ,92000,92,Иркутская область,4623.40044137749,-1690.26383585347,ЛЕНА-ВОСТОЧНАЯ,92780,92,Иркутская область,5119.00599848585,-1800.8978618796,31,ОСТ. ПУНКТ 157 КМ,92402,92,Иркутская область,ОСТ. ПУНКТ 165 КМ,92412,92,Иркутская область
1,ТАЙШЕТ,92000,92,Иркутская область,4623.40044137749,-1690.26383585347,ЛЕНА-ВОСТОЧНАЯ,92780,92,Иркутская область,5119.00599848585,-1800.8978618796,32,ОСТ. ПУНКТ 165 КМ,92412,92,Иркутская область,ТАРГИЗ,92410,92,Иркутская область
1,ТАЙШЕТ,92000,92,Иркутская область,4623.40044137749,-1690.26383585347,ЛЕНА-ВОСТОЧНАЯ,92780,92,Иркутская область,5119.00599848585,-1800.8978618796,33,ТАРГИЗ,92410,92,Иркутская область,ЧУКША,92411,92,Иркутская область
1,ТАЙШЕТ,92000,92,Иркутская область,4623.40044137749,-1690.26383585347,ЛЕНА-ВОСТОЧНАЯ,92780,92,Иркутская область,5119.00599848585,-1800.8978618796,34,ЧУКША,92411,92,Иркутская область,КЕШЕВО,92420,92,Иркутская область
1,ТАЙШЕТ,92000,92,Иркутская область,4623.40044137749,-1690.26383585347,ЛЕНА-ВОСТОЧНАЯ,92780,92,Иркутская область,5119.00599848585,-1800.8978618796,35,КЕШЕВО,92420,92,Иркутская область,ОСТ. ПУНКТ 192 КМ,92424,92,Иркутская область
1,ТАЙШЕТ,92000,92,Иркутская область,4623.40044137749,-1690.26383585347,ЛЕНА-ВОСТОЧНАЯ,92780,92,Иркутская область,5119.00599848585,-1800.8978618796,36,ОСТ. ПУНКТ 192 КМ,92424,92,Иркутская область,ТОРЕЯ,92421,92,Иркутская область
1,ТАЙШЕТ,92000,92,Иркутская область,4623.40044137749,-1690.26383585347,ЛЕНА-ВОСТОЧНАЯ,92780,92,Иркутская область,5119.00599848585,-1800.8978618796,37,ТОРЕЯ,92421,92,Иркутская область,ОГНЕВКА,92422,92,Иркутская область
1,ТАЙШЕТ,92000,92,Иркутская область,4623.40044137749,-1690.26383585347,ЛЕНА-ВОСТОЧНАЯ,92780,92,Иркутская область,5119.00599848585,-1800.8978618796,38,ОГНЕВКА,92422,92,Иркутская область,ОСТ. ПУНКТ № 18,92423,92,Иркутская область
1,ТАЙШЕТ,92000,92,Иркутская область,4623.40044137749,-1690.26383585347,ЛЕНА-ВОСТОЧНАЯ,92780,92,Иркутская область,5119.00599848585,-1800.8978618796,39,ОСТ. ПУНКТ № 18,92423,92,Иркутская область,ТУРМА,92430,92,Иркутская область
1,ТАЙШЕТ,92000,92,Иркутская область,4623.40044137749,-1690.26383585347,ЛЕНА-ВОСТОЧНАЯ,92780,92,Иркутская область,5119.00599848585,-1800.8978618796,40,ТУРМА,92430,92,Иркутская область,БАЛАГА,92431,92,Иркутская область
1,ТАЙШЕТ,92000,92,Иркутская область,4623.40044137749,-1690.26383585347,ЛЕНА-ВОСТОЧНАЯ,92780,92,Иркутская область,5119.00599848585,-1800.8978618796,41,БАЛАГА,92431,92,Иркутская область,ВИХОРЕВКА,92440,92,Иркутская область
1,ТАЙШЕТ,92000,92,Иркутская область,4623.40044137749,-1690.26383585347,ЛЕНА-ВОСТОЧНАЯ,92780,92,Иркутская область,5119.00599848585,-1800.8978618796,42,ВИХОРЕВКА,92440,92,Иркутская область,ДЕПО,92443,92,Иркутская область
1,ТАЙШЕТ,92000,92,Иркутская область,4623.40044137749,-1690.26383585347,ЛЕНА-ВОСТОЧНАЯ,92780,92,Иркутская область,5119.00599848585,-1800.8978618796,43,ДЕПО,92443,92,Иркутская область,ОСТ. ПУНКТ 272 КМ,92444,92,Иркутская область
1,ТАЙШЕТ,92000,92,Иркутская область,4623.40044137749,-1690.26383585347,ЛЕНА-ВОСТОЧНАЯ,92780,92,Иркутская область,5119.00599848585,-1800.8978618796,44,ОСТ. ПУНКТ 272 КМ,92444,92,Иркутская область,ОСТ. ПУНКТ 276 КМ,92441,92,Иркутская область
1,ТАЙШЕТ,92000,92,Иркутская область,4623.40044137749,-1690.26383585347,ЛЕНА-ВОСТОЧНАЯ,92780,92,Иркутская область,5119.00599848585,-1800.8978618796,45,ОСТ. ПУНКТ 276 КМ,92441,92,Иркутская область,МОРГУДОН,92442,92,Иркутская область
1,ТАЙШЕТ,92000,92,Иркутская область,4623.40044137749,-1690.26383585347,ЛЕНА-ВОСТОЧНАЯ,92780,92,Иркутская область,5119.00599848585,-1800.8978618796,46,МОРГУДОН,92442,92,Иркутская область,АНЗЕБИ,92490,92,Иркутская область
1,ТАЙШЕТ,92000,92,Иркутская область,4623.40044137749,-1690.26383585347,ЛЕНА-ВОСТОЧНАЯ,92780,92,Иркутская область,5119.00599848585,-1800.8978618796,47,АНЗЕБИ,92490,92,Иркутская область,ГАЛАЧИНСКИЙ,92491,92,Иркутская область
1,ТАЙШЕТ,92000,92,Иркутская область,4623.40044137749,-1690.26383585347,ЛЕНА-ВОСТОЧНАЯ,92780,92,Иркутская область,5119.00599848585,-1800.8978618796,48,ГАЛАЧИНСКИЙ,92491,92,Иркутская область,БРАТСКОЕ МОРЕ,92492,92,Иркутская область
1,ТАЙШЕТ,92000,92,Иркутская область,4623.40044137749,-1690.26383585347,ЛЕНА-ВОСТОЧНАЯ,92780,92,Иркутская область,5119.00599848585,-1800.8978618796,49,БРАТСКОЕ МОРЕ,92492,92,Иркутская область,ОСТ. ПУНКТ 321 КМ,92493,92,Иркутская область
1,ТАЙШЕТ,92000,92,Иркутская область,4623.40044137749,-1690.26383585347,ЛЕНА-ВОСТОЧНАЯ,92780,92,Иркутская область,5119.00599848585,-1800.8978618796,50,ОСТ. ПУНКТ 321 КМ,92493,92,Иркутская область,ПАДУНСКИЕ ПОРОГИ,92500,92,Иркутская область
1,ТАЙШЕТ,92000,92,Иркутская область,4623.40044137749,-1690.26383585347,ЛЕНА-ВОСТОЧНАЯ,92780,92,Иркутская область,5119.00599848585,-1800.8978618796,51,ПАДУНСКИЕ ПОРОГИ,92500,92,Иркутская область,ЭНЕРГЕТИК,92494,92,Иркутская область
1,ТАЙШЕТ,92000,92,Иркутская область,4623.40044137749,-1690.26383585347,ЛЕНА-ВОСТОЧНАЯ,92780,92,Иркутская область,5119.00599848585,-1800.8978618796,52,ЭНЕРГЕТИК,92494,92,Иркутская область,ГИДРОСТРОИТЕЛЬ,92510,92,Иркутская область
1,ТАЙШЕТ,92000,92,Иркутская область,4623.40044137749,-1690.26383585347,ЛЕНА-ВОСТОЧНАЯ,92780,92,Иркутская область,5119.00599848585,-1800.8978618796,53,ГИДРОСТРОИТЕЛЬ,92510,92,Иркутская область,ПОДВЫЕЗДНЫЙ,92511,92,Иркутская область
1,ТАЙШЕТ,92000,92,Иркутская область,4623.40044137749,-1690.26383585347,ЛЕНА-ВОСТОЧНАЯ,92780,92,Иркутская область,5119.00599848585,-1800.8978618796,54,ПОДВЫЕЗДНЫЙ,92511,92,Иркутская область,ЗЯБА,92512,92,Иркутская область
1,ТАЙШЕТ,92000,92,Иркутская область,4623.40044137749,-1690.26383585347,ЛЕНА-ВОСТОЧНАЯ,92780,92,Иркутская область,5119.00599848585,-1800.8978618796,55,ЗЯБА,92512,92,Иркутская область,ПАШЕННЫЙ,92520,92,Иркутская область
1,ТАЙШЕТ,92000,92,Иркутская область,4623.40044137749,-1690.26383585347,ЛЕНА-ВОСТОЧНАЯ,92780,92,Иркутская область,5119.00599848585,-1800.8978618796,56,ПАШЕННЫЙ,92520,92,Иркутская область,ВЕСЕЛЫЙ БОР,92521,92,Иркутская область
1,ТАЙШЕТ,92000,92,Иркутская область,4623.40044137749,-1690.26383585347,ЛЕНА-ВОСТОЧНАЯ,92780,92,Иркутская область,5119.00599848585,-1800.8978618796,57,ВЕСЕЛЫЙ БОР,92521,92,Иркутская область,КЕЖЕМСКАЯ,92530,92,Иркутская область
1,ТАЙШЕТ,92000,92,Иркутская область,4623.40044137749,-1690.26383585347,ЛЕНА-ВОСТОЧНАЯ,92780,92,Иркутская область,5119.00599848585,-1800.8978618796,58,КЕЖЕМСКАЯ,92530,92,Иркутская область,МАМЫРЬ,92531,92,Иркутская область
1,ТАЙШЕТ,92000,92,Иркутская область,4623.40044137749,-1690.26383585347,ЛЕНА-ВОСТОЧНАЯ,92780,92,Иркутская область,5119.00599848585,-1800.8978618796,59,МАМЫРЬ,92531,92,Иркутская область,ЯРСКАЯ,92532,92,Иркутская область
1,ТАЙШЕТ,92000,92,Иркутская область,4623.40044137749,-1690.26383585347,ЛЕНА-ВОСТОЧНАЯ,92780,92,Иркутская область,5119.00599848585,-1800.8978618796,60,ЯРСКАЯ,92532,92,Иркутская область,РЕЧУШКА,92590,92,Иркутская область
1,ТАЙШЕТ,92000,92,Иркутская область,4623.40044137749,-1690.26383585347,ЛЕНА-ВОСТОЧНАЯ,92780,92,Иркутская область,5119.00599848585,-1800.8978618796,61,РЕЧУШКА,92590,92,Иркутская область,ВИДИМ,92540,92,Иркутская область
1,ТАЙШЕТ,92000,92,Иркутская область,4623.40044137749,-1690.26383585347,ЛЕНА-ВОСТОЧНАЯ,92780,92,Иркутская область,5119.00599848585,-1800.8978618796,62,ВИДИМ,92540,92,Иркутская область,СОХАТЫЙ,92550,92,Иркутская область
1,ТАЙШЕТ,92000,92,Иркутская область,4623.40044137749,-1690.26383585347,ЛЕНА-ВОСТОЧНАЯ,92780,92,Иркутская область,5119.00599848585,-1800.8978618796,63,СОХАТЫЙ,92550,92,Иркутская область,ОСТ. ПУНКТ 489 КМ,92555,92,Иркутская область
1,ТАЙШЕТ,92000,92,Иркутская область,4623.40044137749,-1690.26383585347,ЛЕНА-ВОСТОЧНАЯ,92780,92,Иркутская область,5119.00599848585,-1800.8978618796,64,ОСТ. ПУНКТ 489 КМ,92555,92,Иркутская область,ЧЕРНАЯ,92552,92,Иркутская область
1,ТАЙШЕТ,92000,92,Иркутская область,4623.40044137749,-1690.26383585347,ЛЕНА-ВОСТОЧНАЯ,92780,92,Иркутская область,5119.00599848585,-1800.8978618796,65,ЧЕРНАЯ,92552,92,Иркутская область,СЕЛЕЗНЕВО,92554,92,Иркутская область
1,ТАЙШЕТ,92000,92,Иркутская область,4623.40044137749,-1690.26383585347,ЛЕНА-ВОСТОЧНАЯ,92780,92,Иркутская область,5119.00599848585,-1800.8978618796,66,СЕЛЕЗНЕВО,92554,92,Иркутская область,ОСТ. ПУНКТ 526 КМ,92556,92,Иркутская область
1,ТАЙШЕТ,92000,92,Иркутская область,4623.40044137749,-1690.26383585347,ЛЕНА-ВОСТОЧНАЯ,92780,92,Иркутская область,5119.00599848585,-1800.8978618796,67,ОСТ. ПУНКТ 526 КМ,92556,92,Иркутская область,ОСТ. ПУНКТ 532 КМ,92557,92,Иркутская область
1,ТАЙШЕТ,92000,92,Иркутская область,4623.40044137749,-1690.26383585347,ЛЕНА-ВОСТОЧНАЯ,92780,92,Иркутская область,5119.00599848585,-1800.8978618796,68,ОСТ. ПУНКТ 532 КМ,92557,92,Иркутская область,ОСТ. ПУНКТ 533 КМ,92558,92,Иркутская область
1,ТАЙШЕТ,92000,92,Иркутская область,4623.40044137749,-1690.26383585347,ЛЕНА-ВОСТОЧНАЯ,92780,92,Иркутская область,5119.00599848585,-1800.8978618796,69,ОСТ. ПУНКТ 533 КМ,92558,92,Иркутская область,СРЕДНЕИЛИМСКАЯ,92560,92,Иркутская область
1,ТАЙШЕТ,92000,92,Иркутская область,4623.40044137749,-1690.26383585347,ЛЕНА-ВОСТОЧНАЯ,92780,92,Иркутская область,5119.00599848585,-1800.8978618796,70,СРЕДНЕИЛИМСКАЯ,92560,92,Иркутская область,ОСТ. ПУНКТ 536 КМ,92562,92,Иркутская область
1,ТАЙШЕТ,92000,92,Иркутская область,4623.40044137749,-1690.26383585347,ЛЕНА-ВОСТОЧНАЯ,92780,92,Иркутская область,5119.00599848585,-1800.8978618796,71,ОСТ. ПУНКТ 536 КМ,92562,92,Иркутская область,КОРШУНИХА-АНГАРСКАЯ,92570,92,Иркутская область
1,ТАЙШЕТ,92000,92,Иркутская область,4623.40044137749,-1690.26383585347,ЛЕНА-ВОСТОЧНАЯ,92780,92,Иркутская область,5119.00599848585,-1800.8978618796,72,КОРШУНИХА-АНГАРСКАЯ,92570,92,Иркутская область,ОСТ. ПУНКТ 554 КМ,92572,92,Иркутская область
1,ТАЙШЕТ,92000,92,Иркутская область,4623.40044137749,-1690.26383585347,ЛЕНА-ВОСТОЧНАЯ,92780,92,Иркутская область,5119.00599848585,-1800.8978618796,73,ОСТ. ПУНКТ 554 КМ,92572,92,Иркутская область,ХРЕБТОВАЯ,92580,92,Иркутская область
1,ТАЙШЕТ,92000,92,Иркутская область,4623.40044137749,-1690.26383585347,ЛЕНА-ВОСТОЧНАЯ,92780,92,Иркутская область,5119.00599848585,-1800.8978618796,74,ХРЕБТОВАЯ,92580,92,Иркутская область,ОСТ. ПУНКТ 581 КМ,92584,92,Иркутская область
1,ТАЙШЕТ,92000,92,Иркутская область,4623.40044137749,-1690.26383585347,ЛЕНА-ВОСТОЧНАЯ,92780,92,Иркутская область,5119.00599848585,-1800.8978618796,75,ОСТ. ПУНКТ 581 КМ,92584,92,Иркутская область,КАРСТОВАЯ,92583,92,Иркутская область
1,ТАЙШЕТ,92000,92,Иркутская область,4623.40044137749,-1690.26383585347,ЛЕНА-ВОСТОЧНАЯ,92780,92,Иркутская область,5119.00599848585,-1800.8978618796,76,КАРСТОВАЯ,92583,92,Иркутская область,ОСТ. ПУНКТ 602 КМ,92585,92,Иркутская область
1,ТАЙШЕТ,92000,92,Иркутская область,4623.40044137749,-1690.26383585347,ЛЕНА-ВОСТОЧНАЯ,92780,92,Иркутская область,5119.00599848585,-1800.8978618796,77,ОСТ. ПУНКТ 602 КМ,92585,92,Иркутская область,СЕМИГОРСК,92670,92,Иркутская область
1,ТАЙШЕТ,92000,92,Иркутская область,4623.40044137749,-1690.26383585347,ЛЕНА-ВОСТОЧНАЯ,92780,92,Иркутская область,5119.00599848585,-1800.8978618796,78,СЕМИГОРСК,92670,92,Иркутская область,МЕРЗЛОТНАЯ,92680,92,Иркутская область
1,ТАЙШЕТ,92000,92,Иркутская область,4623.40044137749,-1690.26383585347,ЛЕНА-ВОСТОЧНАЯ,92780,92,Иркутская область,5119.00599848585,-1800.8978618796,79,МЕРЗЛОТНАЯ,92680,92,Иркутская область,ОСТ. ПУНКТ 648 КМ,92685,92,Иркутская область
1,ТАЙШЕТ,92000,92,Иркутская область,4623.40044137749,-1690.26383585347,ЛЕНА-ВОСТОЧНАЯ,92780,92,Иркутская область,5119.00599848585,-1800.8978618796,80,ОСТ. ПУНКТ 648 КМ,92685,92,Иркутская область,ОСТ. ПУНКТ 649 КМ,92687,92,Иркутская область
1,ТАЙШЕТ,92000,92,Иркутская область,4623.40044137749,-1690.26383585347,ЛЕНА-ВОСТОЧНАЯ,92780,92,Иркутская область,5119.00599848585,-1800.8978618796,81,ОСТ. ПУНКТ 649 КМ,92687,92,Иркутская область,ОСТ. ПУНКТ 652 КМ,92686,92,Иркутская область
1,ТАЙШЕТ,92000,92,Иркутская область,4623.40044137749,-1690.26383585347,ЛЕНА-ВОСТОЧНАЯ,92780,92,Иркутская область,5119.00599848585,-1800.8978618796,82,ОСТ. ПУНКТ 652 КМ,92686,92,Иркутская область,РУЧЕЙ,92690,92,Иркутская область
1,ТАЙШЕТ,92000,92,Иркутская область,4623.40044137749,-1690.26383585347,ЛЕНА-ВОСТОЧНАЯ,92780,92,Иркутская область,5119.00599848585,-1800.8978618796,83,РУЧЕЙ,92690,92,Иркутская область,ЯНТАЛЬ,92700,92,Иркутская область
1,ТАЙШЕТ,92000,92,Иркутская область,4623.40044137749,-1690.26383585347,ЛЕНА-ВОСТОЧНАЯ,92780,92,Иркутская область,5119.00599848585,-1800.8978618796,84,ЯНТАЛЬ,92700,92,Иркутская область,ОСТ. ПУНКТ 674 КМ,92705,92,Иркутская область
1,ТАЙШЕТ,92000,92,Иркутская область,4623.40044137749,-1690.26383585347,ЛЕНА-ВОСТОЧНАЯ,92780,92,Иркутская область,5119.00599848585,-1800.8978618796,85,ОСТ. ПУНКТ 674 КМ,92705,92,Иркутская область,ОСТ. ПУНКТ 676 КМ,92706,92,Иркутская область
1,ТАЙШЕТ,92000,92,Иркутская область,4623.40044137749,-1690.26383585347,ЛЕНА-ВОСТОЧНАЯ,92780,92,Иркутская область,5119.00599848585,-1800.8978618796,86,ОСТ. ПУНКТ 676 КМ,92706,92,Иркутская область,ОСТ. ПУНКТ 679 КМ,92707,92,Иркутская область
1,ТАЙШЕТ,92000,92,Иркутская область,4623.40044137749,-1690.26383585347,ЛЕНА-ВОСТОЧНАЯ,92780,92,Иркутская область,5119.00599848585,-1800.8978618796,87,ОСТ. ПУНКТ 679 КМ,92707,92,Иркутская область,ОСТ. ПУНКТ 680 КМ,92718,92,Иркутская область
1,ТАЙШЕТ,92000,92,Иркутская область,4623.40044137749,-1690.26383585347,ЛЕНА-ВОСТОЧНАЯ,92780,92,Иркутская область,5119.00599848585,-1800.8978618796,88,ОСТ. ПУНКТ 680 КМ,92718,92,Иркутская область,ОСТ. ПУНКТ 687 КМ,92711,92,Иркутская область
1,ТАЙШЕТ,92000,92,Иркутская область,4623.40044137749,-1690.26383585347,ЛЕНА-ВОСТОЧНАЯ,92780,92,Иркутская область,5119.00599848585,-1800.8978618796,89,ОСТ. ПУНКТ 687 КМ,92711,92,Иркутская область,ОСТ. ПУНКТ 690 КМ,92712,92,Иркутская область
1,ТАЙШЕТ,92000,92,Иркутская область,4623.40044137749,-1690.26383585347,ЛЕНА-ВОСТОЧНАЯ,92780,92,Иркутская область,5119.00599848585,-1800.8978618796,90,ОСТ. ПУНКТ 690 КМ,92712,92,Иркутская область,ОСТ. ПУНКТ 692 КМ,92713,92,Иркутская область
